"","DOHREGION","EBLADDER","EBONE","EBRAIN","EBREAST","ECOLORECTA","EESOPHAGUS","EKIDNEY","ELARYNX","ELEUKEMIA","ELIVER","ELUNG","EMESOTHELI","ENASAL","ENHL","EORAL","EOTHER","EOVARY","EPANCREAS","EPROSTATE","ESTOMACH","ETESTIS","ETHYROID","ETISSUE","ETOTAL","EUTERUS","HBLADDER","HBONE","HBRAIN","HBREAST","HCOLORECTA","HESOPHAGUS","HKIDNEY","HLARYNX","HLEUKEMIA","HLIVER","HLUNG","HMESOTHELI","HNASAL","HNHL","HORAL","HOVARY","HPANCREAS","HPROSTATE","HSTOMACH","HTESTIS","HTHYROID","HUTERUS","LATITUDE","LONGITUDE","OBLADDER","OBONE","OBRAIN","OBREAST","OCOLORECTA","OESOPHAGUS","OKIDNEY","OLARYNX","OLEUKEMIA","OLIVER","OLUNG","OMESOTHELI","ONASAL","ONHL","OORAL","OOTHER","OOVARY","OPANCREAS","OPROSTATE","OSTOMACH","OTESTIS","OTHYROID","OTOTAL","OUTERUS","TISSUE","TISSUE0","YEAR","AI_TOT","A_TOT","B_TOT","F_TOT","HH_SIZE","HU_OCC","HU_VAC","H_TOT","MU_TOT","M_TOT","NH_TOT","O_TOT","PI_TOT","POP_TOT","POVOVER","POVUNDER","TOT_HSPLUS","TOT_LT_HS","W_TOT","inc_breast","log_offset","obs_inc","pred_cases_breast"
"731","360610225001",2.95627,0.126599,0.807701,8.67338,5.79004,0.642529,1.95035,0.495469,1.65169,0.980402,7.99873,0.117133,0.0816181,2.666,1.27408,8.53945,0.905458,1.60621,9.26296,1.08626,0.404766,1.91353,0.411239,62.4129,2.07106,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,40.824878,-73.955522,4,0,1,11,3,0,1,1,5,4,10,0,0,1,1,14,2,3,13,3,0,1,78,0,0,0,2009,30,81,616,1212,2.90738423,799,179,1563,175,1174,823,832,0,2386,1429,880,1163,344,652,907.59075908,2.1602585649,1.2682483645,7.17090762726251
"732","360610225002",3.69248,0.141456,0.932962,10.4582,7.23024,0.768902,2.29507,0.574221,2.00981,1.12883,9.99513,0.14596,0.0962766,3.20021,1.46393,10.3717,1.10579,2.04153,10.365,1.33751,0.423928,2.06456,0.475369,74.8906,2.57156,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,40.823072,-73.954249,2,0,0,7,5,0,1,0,1,1,3,0,0,1,1,7,0,4,7,1,1,1,44,1,0,0,2009,35,81,740,1338,2.758218452,943,36,1612,142,1263,989,833,3,2601,1586,617,1188,525,767,523.16890882,2.3473863597,0.6693312425,9.0424108612533
"733","360610225003",1.81817,0.0933349,0.57002,5.84798,3.77587,0.39932,1.24836,0.307627,1.12844,0.63666,4.98234,0.0717983,0.0545331,1.7533,0.833101,5.72165,0.624822,1.04506,5.47976,0.695862,0.300242,1.37754,0.287206,40.41,1.35694,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,40.823103,-73.951685,0,0,0,4,1,0,1,0,2,0,2,0,0,1,2,6,2,2,6,1,2,1,35,2,0,0,2009,28,41,562,1014,2.709352518,695,80,1101,180,869,782,550,0,1883,1584,377,1092,490,522,394.47731755,1.7660963025,0.6839968673,5.13100123659164
"734","360610225004",1.05232,0.0549704,0.320288,3.40838,2.05026,0.230232,0.717015,0.182632,0.621122,0.362003,2.85294,0.0424778,0.0305243,0.980085,0.476198,3.14542,0.348612,0.561123,3.27923,0.386957,0.140341,0.792495,0.159524,22.996,0.800869,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,40.822838,-73.950153,0,0,1,3,3,0,0,0,0,1,3,0,0,0,0,2,1,0,3,0,0,0,18,1,0,0,2009,23,7,403,570,2.731770833,384,30,647,58,479,402,368,0,1049,567,201,238,294,190,526.31578947,1.2262371051,0.8801835476,2.97045074293946
"735","360610225005",2.56321,0.117333,0.723903,7.57831,5.0916,0.552934,1.696,0.425843,1.46745,0.848718,6.99404,0.101038,0.0710928,2.34606,1.10478,7.51184,0.801031,1.41084,7.78714,0.948024,0.368215,1.67021,0.366533,54.3455,1.79934,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,40.821739,-73.951416,2,0,0,8,2,1,0,0,0,1,3,0,1,2,3,7,0,0,4,0,0,6,42,2,0,0,2009,49,51,473,1144,3.199426112,697,30,1690,145,1086,540,917,0,2230,1224,1445,1049,491,595,699.3006993,2.0252902197,1.0556443323,5.73977419152619
"736","360610226001",1.13976,0.0714869,0.405952,3.89151,2.32685,0.25733,0.839156,0.207437,0.737488,0.421423,3.06586,0.0448774,0.0367592,1.16243,0.571757,3.77228,0.400671,0.624567,3.70475,0.443375,0.233499,1.07058,0.203332,26.5,0.866906,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.813417,-73.943224,0,0,0,3,3,1,0,0,0,0,1,0,0,2,0,1,0,0,2,0,0,1,16,2,0,0,2009,15,37,1062,765,2.158054711,658,96,317,47,691,1139,150,0,1456,1202,115,939,45,145,392.15686275,1.3587972571,0.7709089788,4.02872716257319
"737","360610226002",0.703226,0.0338846,0.219068,2.29967,1.41783,0.165493,0.52008,0.134568,0.41818,0.272242,1.8977,0.027013,0.0225683,0.688186,0.362206,2.19438,0.235232,0.385896,2.56621,0.272943,0.109946,0.587815,0.11222,16.1905,0.543924,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.812165,-73.94414,0,0,0,1,1,0,1,0,0,1,3,0,0,0,1,3,0,0,1,2,0,0,15,1,0,0,2009,5,19,506,370,1.767371601,331,107,87,28,323,606,25,0,693,458,507,479,195,110,270.27027027,0.8327656344,0.4348449995,2.67691730485238
"738","360610226003",2.1036,0.083984,0.54601,5.36893,4.0172,0.437081,1.28951,0.324898,1.15403,0.643348,5.3411,0.0829512,0.0547698,1.79647,0.839156,5.88864,0.568476,1.11703,6.08702,0.760442,0.255624,1.23571,0.279119,41.507,1.2319,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.814291,-73.946306,2,0,0,4,5,1,2,1,1,1,8,0,0,2,0,6,1,0,8,2,0,1,46,0,1,0,2009,17,43,1273,834,2.140789474,760,244,199,61,795,1430,77,1,1629,1453,568,1143,115,157,479.61630695,1.6806286335,0.7450274077,5.58711633410408
"739","360610227001",1.5165,0.0785956,0.483903,5.01181,3.15353,0.352569,1.12233,0.28622,0.926673,0.590235,4.1769,0.0581711,0.0481687,1.51244,0.778841,4.82917,0.521097,0.860695,5.22394,0.589803,0.279311,1.22992,0.246351,35.0628,1.1856,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,1,-1,-1,0,40.82336,-73.948071,2,0,0,2,3,0,0,0,3,1,3,0,0,1,1,5,1,3,8,1,0,1,35,0,0,0,2009,10,44,770,767,2.306089744,624,84,505,80,792,1054,309,0,1559,998,291,699,71,346,260.75619296,1.6117971273,0.3990574264,4.96306702845814
"740","360610227002",1.57433,0.0594649,0.392981,3.76165,2.92473,0.335739,0.974703,0.255949,0.832944,0.498427,3.93787,0.0631985,0.0415732,1.33443,0.650168,4.30519,0.398742,0.815392,4.95945,0.561702,0.199173,0.926222,0.205494,30.8842,0.874668,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,1,-1,-1,0,40.822958,-73.946419,0,0,0,2,0,1,0,0,0,2,3,0,0,0,2,1,1,0,3,0,0,1,17,1,0,0,2009,2,60,670,591,2.131481481,540,61,226,66,562,927,92,0,1153,1419,368,1191,106,263,338.40947547,1.3248576909,0.5316815759,3.92546866938486
"741","360610227003",1.87461,0.106853,0.639139,6.69187,3.97859,0.42814,1.41189,0.347816,1.19624,0.722076,5.2707,0.0721412,0.0611959,1.93913,0.970675,6.19738,0.692265,1.07343,5.94585,0.73795,0.351055,1.65094,0.321888,44.248,1.5662,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.822454,-73.944501,1,0,0,5,7,0,1,1,0,1,7,0,0,1,1,2,0,2,8,0,0,1,40,2,0,0,2009,26,42,1231,1116,2.079107505,986,92,685,119,1036,1467,354,4,2152,1291,681,1067,303,376,448.02867384,1.9008933568,0.7471753038,7.09392830390439
"742","360610228001",1.26218,0.0899882,0.50277,4.57781,2.66081,0.307494,1.02528,0.25832,0.868267,0.543141,3.53316,0.0482876,0.0445771,1.3735,0.723779,4.3896,0.469392,0.703828,4.70565,0.508003,0.276786,1.33022,0.245083,31.4516,1.00365,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,1,1,-1,-1,0,40.816,-73.941333,0,0,0,3,1,0,1,0,0,1,3,0,0,1,1,5,0,2,9,0,0,0,28,1,0,0,2009,34,15,1441,979,2.30104712,764,112,353,57,881,1507,149,1,1860,1269,399,783,356,163,306.4351379,1.5212207178,0.655335193,4.54015350420247
"743","360610228002",1.5049,0.0720691,0.461257,5.31087,3.29872,0.349378,1.09921,0.272933,0.923834,0.564947,4.42318,0.0566546,0.0465753,1.50285,0.737483,4.80003,0.556763,0.925999,4.80899,0.599276,0.186333,1.09307,0.228778,35.0967,1.27261,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,1,1,-1,-1,0,40.814707,-73.942281,0,0,1,12,8,0,0,0,0,1,3,0,0,0,0,0,1,1,7,1,0,0,36,0,1,0,2009,9,20,1092,712,2.203266788,551,45,238,43,657,1131,102,1,1369,773,631,636,170,102,1685.3932584,1.6697556636,2.2595168023,5.42403714844379
"744","360610228003",0.778442,0.0499507,0.281975,2.84382,1.59323,0.180417,0.606161,0.149525,0.496026,0.308504,2.12427,0.0302648,0.0263272,0.822277,0.4218,2.63271,0.28611,0.414655,2.59633,0.305669,0.183766,0.79291,0.144221,18.7079,0.638546,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.815904,-73.945122,1,0,0,7,4,0,0,0,0,1,5,0,0,1,1,2,0,0,6,0,0,1,29,0,0,0,2009,5,9,796,523,1.988212181,509,115,114,38,489,898,36,0,1012,826,391,585,142,128,1338.4321224,1.0451482188,2.4614778713,3.09804881421748
"745","360610228004",0.969117,0.0493899,0.315483,3.56302,2.07753,0.226573,0.742117,0.187001,0.59881,0.382289,2.74613,0.036143,0.0314298,0.996324,0.509975,3.21352,0.369107,0.564163,3.37365,0.38725,0.163222,0.865547,0.162059,23.3834,0.853604,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.8172,-73.944177,1,0,0,4,3,0,1,1,1,0,2,0,0,0,0,2,1,1,4,1,0,0,22,0,0,0,2009,3,26,717,542,2.022403259,491,161,87,35,465,920,42,1,1007,1152,139,871,45,183,738.00738007,1.2706084999,1.122643151,3.8419182024811
"746","360610229001",1.19959,0.0576075,0.354627,3.91633,2.41986,0.261066,0.819261,0.202925,0.701871,0.406555,3.30868,0.0471614,0.0350454,1.13081,0.538853,3.6604,0.410809,0.66617,3.63393,0.450358,0.184997,0.893551,0.180622,26.4355,0.954447,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,40.826717,-73.951246,0,0,0,3,1,1,1,0,0,0,2,0,0,0,0,2,0,1,6,0,0,1,20,2,0,0,2009,16,31,333,590,2.403887689,463,17,650,119,523,463,269,0,1113,1162,338,786,212,345,508.47457627,1.3651549908,0.7660232922,3.76606936612017
"747","360610229002",1.42647,0.0735159,0.434935,3.9918,2.85675,0.313181,0.966215,0.244094,0.858165,0.501241,3.74452,0.0559644,0.0415634,1.34432,0.655496,4.3113,0.426847,0.789363,4.37455,0.535593,0.262224,0.978009,0.220538,30.3527,0.946059,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,40.824226,-73.950203,0,1,0,4,3,0,0,0,0,1,4,0,0,1,0,5,2,1,6,1,0,2,31,0,0,0,2009,24,21,456,667,3.017021277,470,50,931,82,756,492,483,2,1423,884,570,607,359,355,599.70014993,1.384242257,1.0020542111,3.19348565887884
"748","360610229003",2.16548,0.130403,0.728021,7.74232,4.44294,0.474066,1.54203,0.375701,1.36013,0.75594,6.08297,0.0859047,0.066982,2.16092,1.01628,6.96996,0.800481,1.20874,6.57675,0.829171,0.40784,1.84314,0.364921,49.9518,1.82075,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,40.825833,-73.949028,3,0,2,4,3,1,1,0,1,1,0,0,0,5,0,6,0,4,12,0,0,0,44,1,0,0,2009,39,46,736,1295,2.92882147,857,71,1702,182,1215,808,971,0,2510,1184,310,608,352,536,308.88030888,2.0467013843,0.5166410068,6.36008391831127
"749","360610229004",1.5437,0.0811248,0.473553,4.99228,3.08975,0.334243,1.0398,0.255893,0.922139,0.516063,4.23575,0.0612692,0.0446839,1.44861,0.679035,4.70504,0.521782,0.847444,4.59355,0.574717,0.270283,1.13581,0.237239,33.7953,1.19155,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,40.824848,-73.949748,1,0,1,7,2,0,1,0,1,1,5,0,0,1,0,5,0,1,3,0,0,0,30,0,1,0,2009,43,26,624,768,3.275210084,476,26,894,95,791,665,457,0,1559,1399,416,738,510,314,911.45833333,1.6078927192,1.4021649427,3.69610298025139
"750","360610229005",2.12379,0.0886138,0.580086,6.30421,4.28392,0.456279,1.38912,0.345189,1.20858,0.69532,5.77514,0.0840239,0.0597246,1.95342,0.914269,6.28869,0.659657,1.19801,6.11563,0.792792,0.307403,1.37158,0.298506,44.7877,1.49377,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,40.826292,-73.954201,1,0,0,3,2,1,1,1,0,1,3,0,0,6,1,7,0,1,3,0,0,1,32,0,0,0,2009,17,34,352,848,2.659432387,599,135,1193,143,847,502,625,12,1695,1181,790,947,564,512,353.77358491,1.8412176642,0.4758724725,5.61478664685271
"751","360610230001",1.45471,0.068004,0.423734,4.09425,2.85779,0.318571,0.96808,0.244507,0.848824,0.488182,3.80061,0.0568233,0.0410893,1.31848,0.641672,4.27127,0.432431,0.787272,4.62041,0.543033,0.210602,0.972687,0.214158,30.6202,0.94299,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.81881,-73.939285,1,0,0,5,1,0,1,2,0,2,7,0,0,0,2,2,1,2,7,2,0,0,35,0,0,0,2009,7,6,1089,687,2.627952756,508,104,233,45,652,1106,112,0,1339,877,484,572,475,80,727.80203785,1.4095835503,1.2212248886,3.68111890540772
"752","360610230002",2.01481,0.0741806,0.508489,5.31158,3.97606,0.431886,1.26526,0.322843,1.09572,0.6455,5.42947,0.0786253,0.0527106,1.75523,0.817715,5.62149,0.565237,1.12291,6.24987,0.738861,0.220364,1.10871,0.258465,40.8932,1.22724,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.817249,-73.940419,1,0,1,7,6,0,0,1,2,2,7,0,0,2,1,4,1,2,3,2,0,1,45,2,0,0,2009,6,26,971,713,1.756267409,718,128,278,64,684,1119,119,0,1397,825,371,623,335,211,981.76718093,1.6698893428,1.3178752838,6.20355202356111
"753","360610230003",1.33897,0.0713341,0.431756,4.47732,2.67339,0.296882,0.954652,0.236997,0.815912,0.4741,3.63496,0.0528681,0.0405286,1.29838,0.631594,4.18331,0.459965,0.725519,4.2764,0.507243,0.211362,1.10684,0.215604,30.1593,1.04344,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.818449,-73.943266,1,0,0,7,2,2,2,2,0,0,2,0,0,3,3,9,0,1,4,1,1,2,42,0,0,0,2009,12,26,1017,758,2.526501767,566,101,230,44,672,1200,115,0,1430,1546,341,880,234,216,923.4828496,1.4990246531,1.5634352693,4.14998235448666
"754","360610230004",2.39253,0.134575,0.767623,8.47385,5.02075,0.526958,1.67174,0.408554,1.49834,0.822088,6.7708,0.0922164,0.0719927,2.31685,1.0929,7.56018,0.888067,1.38697,7.224,0.921039,0.28771,1.8457,0.375293,54.5254,1.97463,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.819694,-73.942354,3,0,0,9,9,0,1,1,2,4,10,0,0,0,1,11,0,1,6,6,0,0,65,1,0,0,2009,18,27,1957,1469,2.673236515,964,24,631,82,1118,1956,332,13,2587,1439,1143,870,518,158,612.66167461,2.1369849508,1.0620910212,7.51595543362505
"755","360610230005",1.28551,0.069364,0.410312,4.42656,2.64469,0.288623,0.929016,0.230022,0.782548,0.4612,3.62931,0.049614,0.0389325,1.25877,0.615846,4.05729,0.457678,0.718017,4.11632,0.493341,0.213955,1.03811,0.205287,29.4552,1.03489,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.818189,-73.939739,3,0,0,5,10,2,0,2,1,0,7,0,0,3,1,4,0,0,9,1,0,0,48,0,0,0,2009,3,17,1066,703,2.304940375,587,116,192,63,650,1161,95,0,1353,1180,552,789,328,109,711.23755334,1.4876227587,1.1295452902,4.38502123318556
"756","360610231001",2.14715,0.0977081,0.619147,6.63379,4.40615,0.461796,1.42801,0.350267,1.25415,0.714487,5.76455,0.0840912,0.0619278,2.02464,0.941982,6.62911,0.7012,1.22303,6.21329,0.819186,0.342564,1.56054,0.319128,46.3367,1.53878,-1,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.825233,-73.942675,1,0,1,7,3,0,3,1,1,1,6,0,0,2,1,8,0,2,7,4,0,1,51,0,2,0,2009,9,57,946,1004,2.126807564,899,78,648,102,908,1264,321,0,1912,1714,170,1053,398,477,697.21115538,1.8921762849,1.0552037372,6.93240658022077
"757","360610231002",1.81176,0.106767,0.614487,6.20684,3.76047,0.400848,1.31381,0.316904,1.14906,0.648211,4.95361,0.0713897,0.0572836,1.83745,0.884871,5.91494,0.642477,1.01454,5.31852,0.702902,0.391597,1.53694,0.310374,41.3891,1.42308,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,40.826526,-73.945751,2,0,0,3,6,1,2,0,0,2,8,0,0,1,0,3,0,1,12,0,1,0,44,1,1,0,2009,34,80,1018,1026,2.628140704,796,82,903,95,1081,1204,440,1,2107,1430,613,931,403,439,292.39766082,1.8256519098,0.4833377371,5.58022284017109
"758","360610231003",2.20904,0.0956642,0.62485,6.89254,4.61947,0.491178,1.50612,0.376388,1.2848,0.767226,6.05962,0.0850297,0.064268,2.08824,1.00639,6.75878,0.728596,1.28964,6.80943,0.85341,0.307274,1.51359,0.32174,48.3563,1.60306,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,1,-1,-1,0,40.825923,-73.944337,1,0,0,4,8,0,1,0,1,2,3,0,0,1,2,11,1,0,10,2,0,1,50,1,1,0,2009,8,43,1084,969,1.948913043,920,137,496,112,877,1350,253,0,1846,1553,388,1199,250,346,412.79669763,1.9304396673,0.5803375824,7.59779384089045
"759","360610232001",0.820689,0.0552592,0.300662,2.77124,1.61594,0.177846,0.58783,0.143505,0.544199,0.294886,2.12816,0.0335327,0.0256028,0.817686,0.394548,2.68192,0.285014,0.427154,2.44414,0.307831,0.168196,0.772019,0.147249,18.5495,0.604356,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.82104,-73.937655,0,0,0,2,2,0,0,1,0,0,3,0,0,0,1,4,0,0,1,0,0,0,15,1,0,0,2009,24,13,677,600,2.565445026,382,48,445,65,532,687,238,0,1132,523,488,397,198,115,333.33333333,1.0192948735,0.7216985898,2.53878883492263
"760","360610232002",1.64425,0.118398,0.633018,7.21074,3.48087,0.37482,1.27954,0.312869,1.11872,0.622168,4.78776,0.065704,0.056261,1.765,0.85645,5.77203,0.736698,0.920233,5.39505,0.648943,0.27753,1.81974,0.312445,41.8697,1.66048,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.819741,-73.938599,1,0,1,4,1,1,1,0,1,3,5,1,0,3,0,6,0,0,5,1,0,0,36,1,1,0,2009,33,19,1690,1382,2.553167421,884,54,772,92,992,1602,310,1,2374,1253,1138,1072,228,229,289.43560058,1.9755715813,0.5547280862,6.63028932680616
"761","360610232003",1.98642,0.10281,0.597676,7.38972,4.17456,0.432888,1.37025,0.332244,1.19406,0.672212,5.81665,0.0776411,0.0583162,1.90476,0.884389,6.15359,0.762219,1.15429,5.68672,0.756501,0.225047,1.45159,0.296742,45.2347,1.75339,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.820942,-73.941444,0,0,0,6,3,0,0,2,4,0,12,0,0,5,2,10,1,3,4,3,0,0,55,0,0,0,2009,30,18,1278,1049,2.568894952,733,24,636,99,834,1247,293,0,1883,279,1313,504,448,165,571.97330791,2.0000898452,0.8119387473,6.76286592112018
"762","360610232004",1.77853,0.127584,0.690294,6.56916,3.64067,0.40017,1.34713,0.32853,1.21517,0.673127,4.80226,0.0698982,0.0595604,1.86102,0.915402,6.03909,0.667788,0.960867,5.794,0.693664,0.377258,1.7836,0.337262,42.5688,1.43681,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.822236,-73.940498,0,1,0,4,2,1,4,1,0,5,5,0,1,2,3,5,0,4,6,3,1,1,50,1,0,0,2009,10,14,1898,1364,2.664583333,960,84,609,92,1227,1982,352,0,2591,2628,593,1314,541,225,293.25513196,1.8823859704,0.6089058571,5.84172458070291
"763","360610233001",2.32681,0.112304,0.682218,7.40036,4.75408,0.497263,1.55384,0.38059,1.38615,0.774015,6.28055,0.0919282,0.0674349,2.19114,1.02246,7.1345,0.775767,1.32219,6.5216,0.877689,0.381039,1.62199,0.348038,50.2691,1.76517,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,40.829169,-73.951284,1,0,0,9,5,3,3,0,0,1,3,0,0,0,0,2,0,2,6,0,0,3,40,2,0,0,2009,22,81,680,1060,2.585748792,828,50,1148,192,1081,993,565,2,2141,1590,782,1318,253,599,849.05660377,2.0015286477,1.2161570518,6.73843423320718
"764","360610233002",1.85934,0.105601,0.620559,5.96905,3.86475,0.426729,1.35884,0.339824,1.1679,0.699021,5.08433,0.0724703,0.0596207,1.88025,0.931905,6.0338,0.629797,1.05719,6.18507,0.727336,0.386702,1.5733,0.313888,42.7298,1.38253,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,40.828376,-73.94717,0,0,1,3,3,2,0,2,0,0,2,1,0,1,2,3,0,0,3,1,0,0,28,3,1,0,2009,11,82,956,1061,2.537530266,826,106,872,120,1045,1234,423,0,2106,1766,228,989,269,514,282.75212064,1.7865877858,0.5025925399,5.51437035933956
"765","360610233003",2.12927,0.119034,0.656316,5.82271,4.06606,0.458982,1.40187,0.358675,1.26979,0.726814,5.39116,0.0853201,0.0618395,1.95117,0.949109,6.32,0.619295,1.11536,6.74691,0.777155,0.428075,1.526,0.332371,44.6778,1.36453,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,40.827126,-73.948081,2,0,0,4,1,3,3,0,1,2,5,1,0,1,1,6,1,0,4,0,0,1,37,0,1,0,2009,34,35,634,1083,3.285094067,691,65,1455,169,1197,825,923,5,2280,1143,560,899,196,480,369.34441367,1.7617657891,0.6869653478,4.29815485216234
"766","360610234001",1.52828,0.107532,0.626725,5.90572,3.29247,0.360506,1.25562,0.302907,1.07537,0.625361,4.31628,0.0590929,0.0550128,1.72995,0.86793,5.54267,0.604781,0.866735,5.1376,0.625112,0.39895,1.70997,0.31076,38.6524,1.34707,-1,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.824784,-73.938637,0,1,0,9,5,0,4,0,2,3,5,0,0,1,1,3,1,2,4,1,0,1,45,2,0,0,2009,15,32,1621,1140,2.344897959,980,142,488,112,1158,1810,217,0,2298,2875,261,1719,412,301,789.47368421,1.7759213728,1.5239462758,5.78056543148908
"767","360610234002",1.27432,0.103676,0.557276,5.31116,2.8369,0.293986,1.05295,0.245055,0.947842,0.521179,3.5549,0.04975,0.0473811,1.49876,0.730535,4.87478,0.547476,0.740712,3.86231,0.531806,0.375782,1.53894,0.278554,32.9298,1.15373,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.822931,-73.93838,1,0,0,5,6,1,0,1,2,4,4,0,0,1,1,6,0,3,3,1,0,0,39,0,0,0,2009,14,30,1477,1120,2.35032538,922,97,581,78,1047,1586,266,0,2167,1262,716,1008,186,302,446.42857143,1.6698102671,0.9414139284,5.19014474982961
"768","360610235012",2.14455,0.11255,0.662562,6.91279,4.32442,0.459935,1.46046,0.361547,1.29559,0.732328,5.70327,0.0852174,0.063819,2.05161,0.982248,6.65275,0.720674,1.1809,6.24184,0.807046,0.382731,1.64251,0.340087,46.9629,1.64147,-1,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.828398,-73.94052,0,0,0,8,4,2,3,0,1,1,1,0,0,3,1,6,1,0,10,1,0,1,44,1,0,0,2009,21,40,1119,1114,2.448044693,895,70,901,78,1077,1290,485,0,2191,1840,234,920,422,448,718.13285458,1.933373319,1.1572751378,6.56005062589945
"769","360610235014",2.71907,0.0964046,0.660153,7.12266,5.21885,0.559042,1.63572,0.411393,1.44958,0.810582,7.11407,0.106896,0.0678972,2.26443,1.03674,7.40865,0.755084,1.46992,7.72226,0.974275,0.250126,1.42564,0.333408,53.301,1.68813,-1,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,-1,-1,0,40.830148,-73.942874,0,0,0,12,6,0,2,0,1,1,7,0,0,4,2,5,0,2,10,3,0,1,60,3,1,0,2009,20,44,981,961,2.469187675,714,72,682,84,837,1116,380,0,1798,1690,1044,1556,530,289,1248.6992716,1.9632812512,1.6847638382,6.7164589974856
"770","360610235021",1.77386,0.0933415,0.542466,5.33834,3.56469,0.374433,1.17629,0.288541,1.07178,0.586253,4.68994,0.0700704,0.0513089,1.66515,0.78413,5.4308,0.562915,0.976836,4.99744,0.664456,0.27866,1.29226,0.273707,37.7567,1.20903,-1,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.827859,-73.938933,0,0,1,6,2,3,0,0,0,1,12,0,0,1,2,5,1,3,6,2,1,0,47,1,0,0,2009,14,15,1393,947,2.288050314,795,53,333,65,872,1486,154,0,1819,1365,614,832,474,178,633.57972545,1.6749147432,1.1239448967,5.31511840973108
